,appearance,rowID,content,emotion
0,523.52500,34538995192954885,传球给三秒后的自己,-0.5813012882655612
1,136.32100,34539146151198727,哈哈哈哈哈哈哈哈哈哈哈哈,-0.5075168780119658
2,166.47900,34539633051172871,下次一定,0.7539203358654878
3,469.20500,34541186239168519,casher,0.5
4,255.45900,34542490650935303,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0.5770232924317361
5,323.02000,34544508640690181,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0.5770232924317361
6,255.93900,34545769693839367,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,0.5770232924317361
7,498.87000,34545985585152003,正道的光，照在了大地上,-0.6898052269479477
8,200.13800,34549740698337283,化学考试：房间发生火灾要立即打开门          √/X,-0.9973037800910302
9,253.71800,34550386858655749,哈哈哈哈哈哈摔死了,-0.7351264889236454
10,530.10300,34550552300879875,姐姐哈哈哈哈,0.6187047231986297
11,296.57900,34551008772751367,死神，来收人了。,-0.9614566720447677
12,439.81800,34551036694757379,哈哈哈哈哈哈哈哈,0.7149141552104612
13,439.29900,34551087486205955,泪目,0.6324855081648338
14,446.83900,34551111964688391,让我们换一种刺杀方式,-0.7668007429315304
15,587.05900,34551228054634501,死神，来收人了,-0.9484493313900219
16,31.64700,34551344004595719,托比昂,0.5951012992351562
17,369.57800,34551651863363589,让我康康,-0.7711722831549157
18,338.10700,34551948330926085,h哈哈哈哈哈,-0.5755185864796883
19,68.09900,34552073192210435,快，，快银？,-0.6057158081575702
20,5.60500,34552662274342915,怎么还没更新,-0.656083217177622
21,470.55900,34552678894272515,阿姨你快一点,-0.5457988468997387
22,232.73800,34552928992231427,y^2=2px,-0.7716432466844814
23,342.50600,34552988221046791,所谓杀手,0.746851681597571
24,14.31600,34553030573031429,再来亿边,0.7903267986224761
25,589.85000,34553391932768261,带到应该去的地方,-0.6753230264576036
26,22.51500,34553555599753221,温蒂？,-0.5755185864796883
27,16.74000,34553663061491717,收     尾    人,-0.9774665637652794
28,370.67900,34553711849111557,感谢科普哈哈哈哈哈,0.709976679779601
29,738.93100,34553934076444677,哭大点声！没吃饭啊,0.5722554023480042
30,90.93800,34554012057993219,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,-0.582847346666133
31,5.43900,34554116575330307, 你币有了,-0.8966200589449667
