,appearance,rowID,content,emotion
82,40.72400,34439148832030725,这不是有机酸调的曲子吗 ,-0.9783401369057133
83,16.10500,34439162799063045,呕。。。。,-0.7716432466844814
84,22.76100,34439170211446791,吐了。。。。,-0.9264651801292979
85,24.63800,34439180901154823,鹅心。。。。,-0.6405045969820387
86,12.08500,34439205245419527,我和你,-0.6628332666809402
87,45.21700,34439223721328647,我去两首都在我歌单,-0.6337251678472664
88,0.00300,34439234237497349,BGM：我和你——皮卡丘多多（神奇啊呦ed,-0.7063206861516359
89,89.62500,34439247710650371,我的童年,-0.8348513239425378
90,112.34500,34439259615133701,爷的童年,-0.7975330575169267
91,120.02300,34439263745474565,爷的青春,-0.6280005808687948
92,132.06100,34439265355038725,？,0.5
93,155.57300,34439282520752133,bgm不潮不用花钱,-0.9052422645023871
94,153.98100,34439293149642759,？？？？？？？？？？,-0.9393249971918912
95,187.96900,34439294640717827,都是回忆啊,-0.7807230362438332
96,211.13800,34439306809966599,小嫦娥,0.5368286341390498
97,15.33700,34439346085429255,？？？？？？,-0.8208352311177064
98,15.33700,34439354305740807,？？？？？,-0.7716432466844814
99,115.70000,34439548485238787,林俊杰林俊杰林俊杰啊啊啊啊啊我可以了,-0.5454892417276517
100,0.00000,34439667936395271,？？？？,-0.7136565603633456
101,50.40900,34439717099405315,能把人腻死,-0.8246477955015735
102,30.50400,34439881053175815,？？？？？,-0.7716432466844814
103,269.18500,34439898309591045,哈哈 这个日常了,-0.6982533914284308
104,27.54000,34440105657106439,吐了,-0.7885161438751354
105,208.72100,34440164784209923,但是这歌现在听也挺可爱啊,0.8785074020595974
106,30.62400,34440191293784069,煮塑料袋？,-0.6050340192646063
107,13.69200,34440424167833603,？？？,-0.6476685249564166
108,25.96500,34440430588264451,？？？？,-0.7136565603633456
109,45.56400,34440440867454983,难以接受..,0.6101081022185482
110,60.38300,34440555462131717,直接吃不香？？？,-0.6861671065044601
111,142.91000,34440799214108677,不是？人家就分享一个做法啊？你们可以不做啊？！,-0.9869608650661756
112,251.33900,34440917971632135,全是糖分，碳水,-0.8111466377917338
113,81.12900,34441044808957955,等等..干嘛不直接冻葡萄啊,-0.9926576274461704
114,21.62900,34441189004935171,咦......这,-0.9123400788423637
115,17.75700,34441206271311875,？这还能吃吗,0.5535267289318098
116,33.14900,34441217955069955,塑料煮。。。。,-0.6562320916665041
117,23.71900,34441231329656839,不会中毒吗,-0.8465012033605412
118,130.43000,34441274215890951,都做的什么东西啊。。。,-0.872341223148139
119,149.52200,34441289000288259,会吐的吧,-0.8079734830449291
120,100.30000,34441395390906373,热量爆炸,-0.5755185864796883
121,29.07000,34441537731952645,????,-0.7136565603633456
122,188.67100,34441601571880967,王心凌！！！,-0.7136565603633456
123,19.35100,34441625678118917,？？？？？？,-0.8208352311177064
124,245.85100,34441642502520835,饿了,-0.9826608934174337
125,213.45900,34441658172964871,有钱人吃的泡面,0.735801831108817
126,8.73900,34441663514411011,神奇阿呦,0.6816057161710856
127,17.11400,34442013716250631,？？？？这能煮,-0.7001315952916788
128,53.84400,34442035408142339,？,0.5
129,219.19800,34442069778366471,淦，饿了,-0.9811638037258458
130,148.59400,34442086967672835,？？？,-0.6476685249564166
131,212.78200,34442255033958403,你看这面行不行,-0.9814997578760533
132,28.84000,34442284058017795,就离谱,-0.8597874682437595
133,92.86200,34442423982096389,duck不必,0.746851681597571
134,262.65500,34442488237260807,我有同款锅,-0.8204421134486395
135,127.35000,34442634860167173,猝不及防,0.5
136,48.78100,34442688038699013,奥利给！干了,-0.6567318225208355
137,26.62000,34442705568268295,小学生行为,-0.7478470522843259
138,144.49300,34442713650167813,窜稀,-0.5755185864796883
139,57.90000,34442741977448455,泻药新配方,0.7703611965329661
140,130.26500,34442802855673859,？？？？？？？？？？？？,-0.9660535943976123
141,62.31900,34442809976553479,开心超人回来了,0.919810555792264
142,150.77900,34442818589556741,非主流吃法,-0.5755185864796883
143,21.27300,34442831759147015,？？？？,-0.7136565603633456
144,195.21900,34442845961584645,Dj dj我想要飞！,0.5221651307997054
145,250.06400,34442875452260359,彳亍,-0.5755185864796883
146,21.82200,34442959844278275,健康吗？,0.7070883402285834
147,21.51500,34443188180090887,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,-0.9998012556557743
148,31.35600,34443193277218823,会死吧,-0.882795187744962
149,50.97800,34443203528097795,？？？？？？？,-0.8613346729761379
150,79.75200,34443218600329221,吃葡萄不好吗,-0.9980310125967028
151,112.55600,34443235836821511,不盖保鲜膜啊,-0.8726177219581295
152,26.92100,34443240108720131,可以不放蛋液吗,-0.7297522326992696
153,122.93000,34443241235415045,恰？？,0.521072653481246
154,186.82900,34443258442022915,？？？？？,-0.7716432466844814
155,84.22600,34443280253452291,这个还可以,-0.6008987196019975
156,36.59600,34443463677181959,啥时候抖音的也来了,-0.8635729666786098
157,222.01400,34443471189180419,这配方是个啥，麻辣拌是这么做的？,-0.9835785229450635
158,79.95000,34443495606321157,爷青回,0.6505558735453587
159,203.94700,34443511714021383,弹幕囬气太重,-0.9614243636871366
160,38.60000,34443524102946823,中毒了,-0.8994811615305592
161,26.30700,34443530325196803,有毒,-0.9333333333333333
162,53.90300,34443583362695171,看得我张嘴了，惊呆,-0.9508105044834457
163,154.20000,34443750463242247,？？？？,-0.7136565603633456
164,123.87600,34444008847048711,奢侈,0.5
165,230.00700,34444100786716675,这首歌听过叶洛洛唱的，好好听的,-0.5948101046374633
166,250.38300,34444197487444039,我为什么晚上看这个,0.5850978406328929
167,248.25500,34444241185800263,麦兜，爷青回,0.5031691822384567
168,121.49600,34444418174418951,前面郭富城别跑,-0.7741466670178527
169,154.78700,34444432115761155,？,0.5
170,244.47900,34444484088954885,用海琦王更好吃,0.9461804048607085
171,51.40800,34444487242022919,干了！兄弟们,-0.8494961581714534
172,102.39200,34444514293710851,？,0.5
173,128.90000,34444520321974279,太甜了,-0.6026297943379287
174,61.59400,34444683352997893,？,0.5
175,20.33000,34444843750522883,？,0.5
176,84.23500,34444905526853639,拉稀技巧那个哈哈哈,0.8948473843930359
177,30.26000,34445287581286405,我靠，塑料袋也敢煮,-0.8988585218754953
178,166.11900,34445360349839367,热量爆炸,-0.5755185864796883
179,198.45500,34446202594394117,热量感人,0.9055563421428897
180,15.76600,34446500394172423,今日致癌小技巧✓,0.676656669259053
181,57.02300,34446640728244227,我操，榨汁机同款,-0.9910105287697138
182,99.15200,34446762590601223,bgm都很牛…………,-0.8190267329961135
183,19.91800,34446817875197955,？,0.5
184,166.93800,34447047329841155,表白BGM,0.8156811158764873
185,180.93800,34447054638415877,表白bgm,0.8156811158764873
186,148.22200,34447335299743751,JJ的歌,0.5770448137824596
187,145.07700,34447624401584133,零食的升级吃法,0.6161135441934081
188,52.43600,34447816663236613,奥利给！干了！兄弟们！,-0.8266363780185578
189,118.34000,34447875889430533,买不起下一个,0.7224229852195005
190,151.78500,34448059701133317,？？？,-0.6476685249564166
191,147.70000,34448908348293123,这么吃卡路里炸弹啊,-0.7025457526123999
192,27.63700,34449417225371655,塑料有毒请勿尝试,-0.9721388998720074
193,17.49600,34452897865924611,？？？？？？？？,-0.8938631249678568
194,153.75500,34454966410149893,胖死。。。。,-0.8742082337568694
195,263.14500,34459113120858119,好侍的咖喱超好吃,0.6656093344295523
196,17.11200,34459292954263555,吃多医院见,-0.5341865459294942
197,22.23100,34459347732922373,不用刷锅哈哈哈哈哈,-0.6117456503970966
198,134.94300,34459607575822341,老林！！！！！！！！！！！！！,-0.9812428127451309
199,57.48000,34459738831323143,爷青回,0.6505558735453587
200,10.54000,34459929602949127,高温消毒,-0.5755185864796883
201,113.88400,34460111119319043,桃花朵朵明明是00年代的！！,-0.8652808951964791
202,121.39900,34460283122483205,买不起,0.6666666666666666
203,69.70200,34460530813435911,龙鸣葡萄,-0.524475667840047
204,24.18000,34460827237482503,????????????????,-0.9897080661736736
205,32.07800,34462912098074629,乐事凉了  新冠警告,-0.8920373772614081
206,88.97100,34463122467586055,大大qvq嫁给我吧！！！,0.6775881892612282
207,199.80900,34463848953544709,微笑pasta,0.781389487677771
208,72.40300,34464242011734019,开心超人,0.9698019648754959
209,53.22800,34464923472887813,Bgm?,-0.5755185864796883
210,29.84900,34465105692852229,？？//,-0.7136565603633456
211,123.01300,34466634711171079,买个雪糕不香吗,-0.6162756504119681
212,129.08600,34466816132120583,我老公的歌嘻嘻嘻,0.5231187245224642
213,163.80900,34466945229127687,为什么这么多年钢筋啊。。。,-0.9158945567141091
214,150.36500,34467108201431043,？？？,-0.6476685249564166
215,37.50400,34467136005996547,中毒警告,-0.9179351158578273
216,60.45900,34467175330742277,卡籽警告,-0.9154867504988198
217,206.21800,34467345910464517,我感觉这个好吃,0.8892340741917188
218,144.65900,34468298987405317,？,0.5
219,25.86400,34468991842385927,？？？？？？？？？？,-0.9393249971918912
220,19.44800,34469011728105475,这种塑料袋加热有毒的啊喂！,-0.9976428950233744
221,73.37200,34469260217024519,哈哈哈哈,0.6153846153846156
222,114.70000,34469281859633155,嘿嘿嘿，爷的青春,-0.5084599717704872
223,123.59200,34469809296506885,郭富城！！！！,-0.7716432466844814
224,197.54900,34469848093818883,爷~,0.5080165462678455
225,167.47900,34469951056642055,热量炸弹啊,-0.6967671225676427
226,242.97500,34469994646470661,甜辣口，吃不来,0.696193596537966
227,24.79400,34470211663429635,这个袋子可以煮吗,-0.6654142329177507
228,178.80500,34470301823664131,爷青回,0.6505558735453587
229,14.90300,34470307198140423,？？？,-0.6476685249564166
230,24.64000,34470312320958471,？？？？？？,-0.8208352311177064
231,18.56000,34470589713350659,？,0.5
232,20.76100,34471015933280259,我傻了’,-0.9980720820886175
233,172.92600,34471353380765699,这样吃我会胖死吧,-0.7869037171644656
234,260.90000,34471690974003203,bgm鬼才,0.6887343660657357
235,42.87800,34472935265665031,呃呃呃不会有问题吗,-0.9782151497930769
236,223.92400,34473290184523783,蟹柳的包装纸本来就不用拆！望周知,-0.9177583896474439
237,215.80300,34473323882086407,蟹柳包装本来就不用撕，望周知,-0.8276228828704207
238,65.05900,34473619430572037,这BGM,-0.6262419646240914
239,123.13600,34473665340375045,溜了溜了,-0.9796958922621025
240,155.19900,34473863247036421,没tm一个能吃的,0.6749578039335028
241,164.44100,34474083598467077,????,-0.7136565603633456
242,199.26100,34474101851553795,一个都不会试,-0.6203717497261756
243,31.66600,34474113708326917,吐了,-0.7885161438751354
244,45.53400,34474231277289477,齁甜 我做过 吃的时候当场去世  ,-0.8921839551684482
245,36.16200,34474234356432899,糟蹋,0.5
246,36.16200,34474262557884421,这几种食物单吃都挺可   一个食就不能吃点正常的饭了嘛,-0.621846839612848
247,36.16200,34474271373787139,有这功夫  什么正经饭都做好了,-0.7422208340560916
248,27.24000,34474601945759751,？？？、,-0.7136565603633456
249,22.32000,34475076705845255,有毒啊还不如倒在碗里,-0.9468559088925915
250,43.20500,34475365305942019,这个真的很好吃！！！,0.8017346914866492
251,160.88700,34475617280851975,一个人吃不起的存在,-0.7178515571138792
252,67.41600,34475741679190019,？？？,-0.6476685249564166
253,158.43900,34475789408272389,？？,-0.5755185864796883
254,25.85800,34475830053175303,？？？？？？？？？？？？？？？？,-0.9897080661736736
255,49.50700,34475842467266563,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,-0.9998012556557743
256,61.17400,34476076200099847,黑暗料理啊～～～～～～,-0.9893361237319692
257,95.98200,34476094448467971,直接吃葡萄，不香么,0.5784348900194591
258,247.01400,34476178146328579,麦兜,0.5
259,17.23900,34476232963784711,每天一个致癌小技巧,0.8013845482984252
260,54.67600,34476255153225731,bgm好难听,-0.9783368235371699
261,26.22000,34476514705670147,??,-0.5755185864796883
262,20.41700,34476902054363143,我就想了，他不会粘到袋子上么？,-0.7479341009129922
263,131.82000,34476984059822083,这么贵的雪糕就这么让你嚯嚯了,-0.9865610748828063
264,151.34000,34476999361167367,这嘴得多大,-0.6170045328313292
265,200.10400,34477087164727299,热量炸弹留念,-0.6476685249564166
266,144.17700,34477126756335621,我丢…这…告辞告辞,-0.9248919464905111
267,41.86200,34477175791943683,术术人震怒,-0.8836938332063614
268,73.49900,34477226036035589,我关弹幕了,-0.8577806037096991
269,36.29300,34477392359587847,奥利给,0.746851681597571
270,89.94000,34477637865308163,爷青回！！,0.5031691822384567
271,32.40100,34477888480215045,奥利给,0.746851681597571
272,111.80300,34477949955080199,草,0.5161290322580645
273,207.00800,34478000147267587,有内味了,-0.9013657807491575
274,56.33000,34478128719462407,这都什么鬼，抖音全是这些,-0.9547367596237337
275,49.48400,34478186846224387,热量爆表啦,-0.6451568226915173
276,178.91300,34478434688172037,这个手抓饼是真的好吃,0.916299709947764
277,18.22000,34478494210588675,这个有毒吧。,-0.9675881346148576
278,77.73300,34478589920935939,ICED FRUIT PUNCH hhahhah,-0.8613346729761379
279,112.38300,34478768031531015,王子趣多多都是一个公司,0.9414763961341358
280,163.81100,34479067113193475,给大家表演一个在线拉稀,0.9616136451963818
281,187.98000,34479677490331653,这个很好吃的啊,0.7615409788679368
282,148.91900,34479715390062597,？？？？？？？？？？,-0.9393249971918912
283,255.23900,34479720676458501,那你们不要吃了啊，看看就行了谁让你吃了？,-0.9754770099274441
284,28.83000,34479768473698307,?,0.5
285,11.39900,34479955427983365,⊙∀⊙！,-0.7136565603633456
286,141.77900,34480208364961799,甜死人系列吗。。,-0.6995028744157682
287,32.86600,34480570512703491,塑料水煮？,0.521072653481246
288,107.76100,34480686268153861,翻过来我看,0.5151978360396589
289,59.80600,34480820225310725,?,0.5
290,150.22100,34481042865258499,吃不起，告辞,-0.6476685249564166
291,151.68600,34481080011587589,？,0.5
292,67.40000,34481536688979973,爷童归,-0.5676658994783544
293,43.02000,34481611819974659,恼怒,-0.6666666666666666
294,30.03300,34481740732956677,？？？?????,-0.8938631249678568
295,86.15900,34481882822344709,来点阴间的东西,-0.579429635181712
296,124.97100,34482010965671939,手残党的天堂，我去看老饭骨,-0.9565454610691976
297,213.29700,34482399799148547,彳亍,-0.5755185864796883
298,7.21800,34482557607739399,？这个片段我记得是其他up的啊,-0.9486332535475874
299,60.89500,34482566563102727,！,0.5
300,163.68700,34482871514693639,窜稀小技巧,0.6541626633372793
301,236.74700,34482996311490567,b站什么时候这么多钢筋了，关弹幕了,-0.9776543199166172
302,18.23800,34483101548150791,每天一个致癌小技巧,0.8013845482984252
303,73.99700,34483111436222467,a这就是葡萄冰嘛,-0.6376149820927524
304,174.70400,34483179436376071,这弹幕我滴个天额,-0.8900191036338512
305,0.28000,34483255903256579,前方提示请把弹幕屏蔽等级开到最大,0.5293042024668209
306,27.28400,34483388057387013,塑料加热……不是有毒吗,-0.9805148009862225
307,239.42300,34483547200815111,杠精滚,-0.9721653860011391
308,276.03100,34483566363541511,杠精滚,-0.9721653860011391
309,24.04100,34483768935841799,刚做完 真不行,-0.9993995845221288
310,33.51900,34483810007515141,奥利给,0.746851681597571
311,28.59800,34483831174594565,？？？？？？,-0.8208352311177064
312,194.45200,34483860828323845,热量爆炸,-0.5755185864796883
313,47.41900,34483865058803715,杠精滚,-0.9721653860011391
314,0.30300,34483906729213957,建议把弹幕屏蔽开最大！！！,-0.5735653168417338
315,2.16300,34483915512610819,建议把弹幕关掉！！！,-0.5940547494512877
316,2.16300,34483919339388935,建议把弹幕屏蔽开最大。,0.5774695001676385
317,3.88300,34483923739213827,关弹幕，快关弹幕。,-0.9064555815687465
318,7.54300,34483931568930821,开弹幕屏蔽快！,-0.7935479993441822
319,15.54300,34483952211722245,杠精滚,-0.9721653860011391
320,17.62300,34483960099110919,杠精滚,-0.9721653860011391
321,48.08700,34483999910395911,你们在说什么呀一群杠精,0.6432295403525882
322,65.04100,34484108843810823,爷青回,0.6505558735453587
323,42.30000,34484143160033287,抱歉看成奥力给了,-0.9788870606335262
324,106.46700,34484188422340613,传说中的标配小冰箱？,-0.6240874882890296
325,226.79900,34484510082990085,怎么杠精这么多？一个杠个个杠？,0.5559920870183345
326,50.55000,34484607517196295,？？？？？,-0.7716432466844814
327,41.95600,34484617384820741,bgm好难听,-0.9783368235371699
328,31.95000,34484632890114053,绝对是塑化剂超标,-0.757009501248361
329,33.91300,34484634248019975,这歌是抄袭的。。原曲是miku的,-0.9603820864253052
330,13.72800,34484649440313349,最后那个学会了，补个弹幕，吧唧！,-0.8443180570226115
331,159.71400,34484692247904259,哈哈哈学到了。我也要买面包烤来吃,0.906999792728222
332,87.30200,34485053979361287,爷青回,0.6505558735453587
333,16.96000,34485366868148231,神奇阿u！！！！！！！！,-0.9172042213285946
334,139.28300,34485546029940739,浪费啊,-0.9889895480926744
335,177.55900,34485645056409605,我淦，我跳过这个舞,-0.6848984671386843
336,164.44400,34485698642837511,这是在线拉皮条的,0.6011451015782149
337,57.62000,34485740381929477,BGM把我炸出来了,-0.8603966821023662
338,75.51900,34486257750376453,同款气泡水wc，只是不加东西很难喝。,-0.8834656016385505
339,67.97500,34486407495942151,爱了,-0.5910701331072287
340,123.10100,34486426425884675,大成本,0.7684668014343715
341,125.47600,34486437579063303,太贵了,-0.9099934289484516
342,80.84000,34486578357731335,其实没什么味道不怎么好喝,-0.5747657766689783
343,220.92800,34486604212469763,蟹棒居然没去塑料膜,0.6979950044028399
344,242.13300,34487157246132227,人才啊,0.7264192578660241
345,244.80400,34487566323417095,小嫦娥！妖蝠的好听！,0.8678645454951524
346,104.41800,34487746288418823,牛奶味的好好吃,0.8021281878765439
347,207.06800,34488347741651075,我爱这BGM,-0.577728064000848
348,48.91700,34488358936248323,？？？。,-0.7136565603633456
349,65.26500,34488365948600327,爷青回！,0.5786125107092548
350,33.18000,34488393202663429,不是抄袭是照搬,-0.7828658657175736
351,32.20700,34488433235197959,把bgm取消了，抄袭狗配吗,-0.8344109254922116
352,37.16700,34488448119734279,术厨震怒,-0.7861636186484144
353,25.97800,34488604167766019,？？？？,-0.7136565603633456
354,73.96500,34488900748050437,小心超人,0.7596723331762657
355,107.06300,34488918035398659,行,0.6515151515151514
356,118.97900,34488924283338757,没钱,-0.5714285714285716
357,38.09900,34489134632402947,？？？？？？？,-0.8613346729761379
358,148.55600,34489395947503621,？？？？？？,-0.8208352311177064
359,145.55900,34489561880985603,？多此一举行为,-0.7628597378178744
360,92.00000,34489626307592197,这都是远古BGM,-0.8698170051472284
361,117.39600,34489680769056771,这糖量也太超标了,-0.936295848108408
362,149.76000,34489681143398405,？？？,-0.6476685249564166
363,152.67900,34489690914029573,迷惑操作,-0.8905296608177605
364,16.72000,34489706247880707,塑料加热不是致癌吗,-0.6616282394121363
365,19.00700,34489750337355779,纳米塑料？,0.6851384150371482
366,53.10400,34490082794668039,害怕,-0.9811320754716982
367,195.95400,34490251392057351,嘴角留下了开心的泪水,-0.8741270785045633
368,27.85700,34490353989976071,？？？？,-0.7136565603633456
369,154.17800,34490535530987525,牙口真好,-0.5495923153221335
370,145.61600,34491201014464515,冰淇凌配面包？@肖俊,-0.5037145064620268
371,26.72500,34491244647284743,每天一种致癌小技巧,0.7998364385668396
372,38.92400,34491901175922693,一包奥利给,0.7624631900488239
373,22.78500,34492195408445447,高温消毒？,-0.6476685249564166
374,144.55200,34492280935546951,有病吧,-0.9819226692739114
375,140.16100,34492500071153667,大部分都是妈见打哈哈哈,-0.9698796366507326
376,16.63700,34492512184827911,这样不好吧。,-0.998757852592043
377,136.98400,34493233741430789,哈哈哈哈哈哈哈哈哈哈,-0.5755185864796883
378,148.06900,34493239483432965,哈哈哈哈哈哈哈哈哈哈,-0.5755185864796883
379,60.54800,34493510532988935,葡萄皮不去掉超难喝啊啊啊啊啊啊啊,-0.9974730767250058
380,87.08800,34493530211090437,一连两首童年,-0.647668524956415
381,226.36800,34493613191725061,雪碧？,0.5959802767398612
382,204.42000,34493727258443781,后面这些看起来好有食欲,-0.516147975989525
383,153.09600,34493889358856199,？？？？,-0.7136565603633456
384,31.15800,34494183410499587,？？？？？？？？？？？？,-0.9660535943976123
385,157.57800,34494249719824391,？,0.5
386,93.53900,34494494089936899,爷青回,0.6505558735453587
387,178.29900,34494553706201095,微笑百事达，爷青回,0.9492116986591022
388,196.62000,34494575487746055,up主的bgm都给我一种爷青回的感觉……,-0.5859280260624119
389,232.01900,34494596197122053,麻辣拌,-0.7305767020694016
390,108.28900,34494695797161987,哈哈哈哈我的童年,-0.8107371633420839
391,37.09700,34496130740387843,酸厨震怒,0.521072653481246
392,44.09700,34496624242196485,奥利奥变成了奥利给,0.5566363022964984
393,106.94800,34497352765538307,怎么做的都这么难看,-0.9910186127684685
394,18.86300,34500083700989957,塑料颗粒了解下,0.5291411628227399
395,48.51100,34500977072013317,你币没了,0.5003640313618233
396,72.40900,34502520067325955,爷青回,0.6505558735453587
397,61.93700,34502628647370755,童年回忆,-0.6595025601677714
398,147.38000,34502679248502787,奢侈,0.5
399,243.11900,34504159544737799,这个好有食欲,-0.9115236020180054
400,38.73900,34504299714707463,这个就是奥利给了,-0.7588688374544106
