,appearance,rowID,content,emotion
0,4.15900,40321433978535941,中中中,-0.5214234867252734
1,175.29000,40321360674160643,葫芦娃,0.5
2,373.09900,40321346811985923,+,0.5
3,106.84300,40321321947627525,那么大像素 一点用都没有,-0.7732747340738878
4,390.89900,40321196137381895,小米牛逼！！！！,-0.9263985000905467
5,43.34000,40320961389002759,？？？？？,-0.7716432466844814
6,139.18500,40320736982204423,拖影,0.5252439690646729
7,273.30000,40319689656107015,开垂直同步啊,-0.7658713807140438
8,147.00600,40319618731474947,我们今天不说下巴的事,-0.6828459430830077
9,406.20800,40319598029438981,都什么年代了还有人觉得用5 6000的手机有优越感？,-0.9703506027199893
10,183.04000,40319304369963011,mate20同样lcd屏，比同代pro X的下巴都小，不是不做不到，只是想省钱,-0.9630943410661712
11,94.76000,40318645128134661,感觉像.vivo,-0.5835211418962817
12,306.89900,40318644727578631,一分钱一分货 没钱的就买吧,-0.8325390651925164
13,287.10200,40318630691864583,A13 865都还没跑过 A14又来了,-0.9808262975322359
14,284.88300,40318618966687749,iPhone 12pro无敌,-0.5547947292870147
15,81.44400,40318218909777927,不环保,-0.748824883190878
16,54.11100,40317567717867525,不环保,-0.748824883190878
17,43.01600,40316959849971715,中,0.5434782608695654
18,118.20800,40316733310894087,草笑死了,-0.7912910981948914
19,302.41900,40316482982248453,拖影不是因为咱们看视频的帧数不够吗.....,-0.9976050993731584
20,103.27700,40316137034481671,五桶,0.5514231139596184
21,380.71600,40315836615884803,2299无敌,0.5959802767398612
22,123.15600,40315252218789891,不是微距镜头吗,-0.7425572351170031
23,92.27200,40314403917135879,10t,0.5
24,190.40200,40314168119132165,还永不为奴呢，都奴了几年了都,-0.9804888857201349
25,33.98000,40314081136607235,中,0.5434782608695654
26,254.85500,40313859068657671,LSP,0.5
27,77.15700,40313566520147975,不环保,-0.748824883190878
28,9.54000,40313237329674245,中,0.5434782608695654
29,221.41700,40313168710860805,方向错了,-0.758770306241552
30,29.17200,40313143132946435,能中,0.7063762120309977
31,398.69400,40313093027790855,良心,0.8
32,5.20600,40312981183528965,中,0.5434782608695654
33,75.67600,40312903714209799,我就喜欢不环保的手机,0.523177666045447
34,102.77900,40312654248542211,工模了,-0.858480819057209
35,375.18800,40312641482129415,dianqiuydfcao,0.5
36,402.06000,40312478613635079,2299杀疯了,-0.8204421134486395
37,374.74000,40312456747679749,2299真香,0.7531233586680728
38,22.93900,40312266257072131,中中中！！！？？？,-0.8712623210633352
39,64.78000,40312088056823811,不环保,-0.748824883190878
40,27.73500,40311941588058117,......,-0.8208352311177064
41,172.62000,40311931813232643,要什么自行车？,0.9686161290352062
42,106.99600,40311519330172931,一假三真的摄像头设计,0.648384551888938
43,3.11600,40311297547960323,售价2599的865 你在吐槽什么？,-0.7266218282942916
44,0.79500,40311270280790019,还有说颜色抄袭？？？？？,-0.5490247992395334
